name,dapp_sector,dapp_category,sub_category,is_active,is_multi_chain,governance_type,ownership_status,level_of_decentralisation,research_comments,tags,token_symbol,token_type,website,launch_date,chains,raised_capital,tvl,tvl_ratio,market_cap,circulating_supply,total_supply,price,users,volume,transactions,total_liquidity_usd,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,liquidity_usd,gov_numeric,own_numeric,decent_numeric,governance_score,chain_count,market_cap_norm,users_norm,tvl_norm,market_maturity,volatility_index,liquidity_efficiency,tx_per_user,volume_per_user,market_cap_per_user,has_token,token_type_clean,token_type_primary,is_governance_token,is_utility_token,is_reward_token,is_multi_type_token,is_defi,is_prediction_market,is_rwa,is_ai,is_depin,is_gaming,is_social,activity_signal_count,governance_complete,data_completeness_score,eligible_loose,analysis_eligible,primary_sub_tag,in_primary_cohort,in_secondary_cohort,primary_cohort_id,secondary_cohort_id
PancakeSwap V2,exchanges,DEX,"AMM DEX, Staking, Yield Optimizer",True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,Governance is run through off-chain voting mechanics tied to CAKE (Snapshot-style vote accounting); execution still depends on operator-controlled signers/ops rather than purely automatic binding governance.,"NFT, Exchanges, Staking, Yield, DeFi",CAKE,UTILITY,https://pancakeswap.finance/,,"base,bnb-chain,ethereum,zksync-era",0.0,0.0,0.0,0.0,0.0,0.0,0.0,867239,60391335025.0,13222226,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,1,0.2833333333333333,4,0.0,13.673071034065027,0.0,0.25407470773622814,0.0,,15.246346162937783,69636.32288792363,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
Sweat Economy,games,NFT marketplace,"Play 2 Earn, DAO Tooling, Marketplace, NFT Marketplace",True,True,HYBRID,FOUNDATION_OWNED,SEMI_DECENTRALIZED,"SWEAT DAO uses a non-token “one-person, one-vote” governance model; foundation retains executor powers (including the ability to withhold execution in edge cases), so community influence exists but trusted actors still gate execution.","Move to Earn, Yield, Play to Earn, Marketplaces, Governance, sports, collectibles-nfts, defi, gaming, staking, ethereum-ecosystem, solana-ecosystem, polygon-ecosystem, near-protocol-ecosystem, arbitrum-ecosystem, celo-ecosystem, bnb-chain-ecosystem, move-to-earn, aptos-ecosystem, sui-ecosystem, base-ecosystem, move-vm",SWEAT,REWARD,https://sweateconomy.com,,"base,bnb-chain,solana,near,celo,ethereum",0.0,,,0.0,7682441160.0,20586224563.0,0.001507161372,831766,160736.53,6491909,1.78885698,-1.80078195,-10.33301187,-1.86186002,-29.76619604,-29.95596476,,1788856.98,3,1.0,1,0.44999999999999996,6,0.0,13.631307632505637,0.0,0.2532986550104845,12.28630244,,7.804970388306327,0.1932472955134016,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
Karat Galaxy,games,NFT Gaming,"Play 2 Earn, DAO Tooling, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Game/DeFi-style ecosystem referencing KARAT (staking/rewards + governance language appears in community materials), but no strong evidence of binding on-chain governance owning core upgrade authority.","NFT, Staking, DeFi, Games, Play to Earn, Decentralized Finance (DeFi), Gaming (GameFi), BNB Chain Ecosystem",KARAT,REWARD,https://karatgalaxy.io,,"opbnb,bnb-chain",0.0,0.0,0.0,3034140.0,90120114.77,90120114.77,0.0336933,693558,424219.63,766653,0.0,1.09331,13.73906,2.24264,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,14.925438911113336,13.449591590821248,0.0,0.5292325337647743,2.8458350000000006,0.0,1.1053913299248224,0.6116570351722567,4.3747458756153055,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,4,True,0.9,True,True,Play 2 Earn,True,True,games::NFT Gaming,games::NFT Gaming::Play 2 Earn
PancakeSwap V3,defi,DEX,AMM DEX,True,True,SNAPSHOT_OFFCHAIN,COMPANY_OWNED,SEMI_DECENTRALIZED,Same governance surface as PancakeSwap broadly: CAKE-based off-chain voting framework and documented voting guides; execution remains operator-dependent rather than purely on-chain binding control.,,CAKE,UTILITY,https://pancakeswap.finance/,,"base,bnb-chain,zksync-era,ethereum,linea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,627839,81406413302.0,15689674,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,1,0.2833333333333333,5,0.0,13.35004063591908,0.0,0.2480721166727889,0.0,,24.989963987582804,129661.28784927346,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,AMM DEX,False,False,,
FishWar,games,NFT Gaming,"Play 2 Earn, AI Agent Platform, DAO Tooling, Farming",True,False,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,"Token has “platform governance voting,” but no evidence of binding on-chain DAO; team likely executes","Farming, NFT, Games, Play to Earn, gaming, sei-ecosystem, Gaming (GameFi), On-chain Gaming, AI Agents, Sei Network Ecosystem",FISHW,REWARD,https://fishwar.io/,,sei,0.0,0.0,,321598.0,5785864853.0,57076697777.0,1.796167079e-05,560738,864838.53,568314,-0.11468822,0.05247779,-7.67502323,-7.85347405,-64.79259772,-80.47791076,,-114688.21999999999,1,0.0,1,0.21666666666666667,1,12.681060706829378,13.237010835605115,0.0,0.4832816567703738,26.80858059166667,0.0,1.0135107661688703,1.5423219578484069,0.5735263171035314,True,REWARD,REWARD,False,False,True,False,False,False,False,True,False,True,False,4,True,0.9,True,True,Play 2 Earn,True,True,games::NFT Gaming,games::NFT Gaming::Play 2 Earn
WorldShards,games,Payments/RWA,"Play 2 Earn, DAO Tooling, Tokenized rewards",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,Claims future player governance; currently studio-run with tokenized assets,"Games, Play to Earn, gaming, ethereum-ecosystem, play-to-earn, bnb-chain-ecosystem, binance-alpha, binance-alpha-airdrops, binance-ecosystem, Gaming (GameFi), BNB Chain Ecosystem, RPG, Gaming Utility Token, Binance Alpha Spotlight, MMO",SHARDS,REWARD,https://www.worldshards.online/,,"arbitrum,base,ethereum",0.0,0.0,,15124405.0,427759258.9,5000000000.0,0.003722489662,520148,91814.26,916161,0.31738517,0.43984256,-20.91971836,-2.09438542,-37.10658579,-88.55108367,,317385.17,1,0.0,1,0.21666666666666667,3,16.53182028838271,13.161870587974844,0.0,0.5539474444963522,24.851935966666662,0.0,1.7613467705345403,0.1765156455470366,29.0771184355222,True,REWARD,REWARD,False,False,True,False,False,False,True,False,False,True,False,4,True,0.9,True,True,Play 2 Earn,True,True,games::Payments/RWA,games::Payments/RWA::Play 2 Earn
Jumper Exchange,defi,Analytics,Analytics,True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,Cross-chain swap/bridge UI built by LI.FI (aggregates DeFi liquidity across many chains); no native governance token is presented as controlling protocol changes—product direction is company-driven.,"Exchanges, DeFi, research, analytics",,,https://jumper.exchange/,,"bnb-chain,ethereum,cronos,soneium,zksync-era,opbnb,polygon,celo,sei,blast,arbitrum,base,abstract,aurora,optimism,avalanche,linea,unichain,fantom,other,lisk",0.0,,,0.0,0.0,0.0,,519380,3490587135.0,946675,,,,,,,0.0,,1,0.0,1,0.21666666666666667,21,0.0,13.160392996871693,0.0,0.2445480606400378,0.0,,1.822702067850129,6720.680686587854,0.0,False,NONE,NONE,False,False,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Analytics,False,False,,
My Guardian Base,games,NFT Gaming,"Play 2 Earn, DAO Tooling",True,False,NONE,COMPANY_OWNED,CENTRALIZED,No governance disclosed; standard mobile/Web3 hybrid run by developer,NFT,,,https://myguardianbase.com,,sei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463461,333.48,2754314,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,0.0,1,0.0,13.046479675729582,0.0,0.24243130912866648,0.0,,5.942925078917104,0.0007195427446969648,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
OpenSea,marketplaces,NFT marketplace,"NFT Marketplace, Marketplace, Analytics",True,True,TEAM_CONTROLLED,MIXED,CENTRALIZED,Marketplace infra and policies remain company-run; a foundation will handle token but not core ops,"NFT, NFT Marketplace, research, analytics, platform, smart-contracts, dapp, ethereum-ecosystem, layer-2, base-ecosystem",,,https://opensea.io,,"abstract,arbitrum,avalanche,base,blast,bnb-chain,ethereum,kaia,optimism,polygon,ronin,sei,solana,soneium",889.7,0.0,,0.0,0.0,0.0,0.0,441211,162257635.1,1671256,,0.0,0.0,0.0,,,0.0,,1,2.0,0,0.26666666666666666,14,0.0,12.99728076454102,0.0,0.24151708883755327,0.0,,3.7878838016277925,367.75518992046887,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,NFT Marketplace,False,False,,
Hooked,social,NFT marketplace,"Social, Marketplace, Play 2 Earn",True,True,HYBRID,COMPANY_OWNED,SEMI_DECENTRALIZED,"Web3 onboarding and education platform; HOOK token used for incentives and governance signaling; community participation exists, but execution and product evolution remain team-controlled.","Layer 2, NFT, Games, Play to Earn, Marketplaces",HOOK,UTILITY,https://hooked.io,,"bnb-chain,opbnb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,431193,0.0,4138413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3,0.0,1,0.35,2,0.0,12.974313383823343,0.0,0.24109030611048543,0.0,,9.597588550834544,0.0,0.0,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,True,2,True,0.7,True,False,Social,False,False,,
ZetaHub,collectibles,NFT marketplace,"NFT Marketplace, Social, Staking",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Early-stage Web3 community/engagement hub; no public DAO, token governance, or multisig structure identified; roadmap and upgrades appear fully team-driven.","Pools, Knowledge, Social, Staking, DeFi",,,https://hub.zetachain.com,,zetachain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428002,870190.57,2971205,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,12.966885483885163,0.0,0.240952279949341,0.0,,6.942035317591974,2.0331460367007628,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,NFT Marketplace,False,False,,
Miomi Game,games,NFT Gaming,"Play 2 Earn, Social",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Casual Web3/mobile game; no evidence of DAO, governance token, or community-controlled execution; typical studio-operated game model.","Social, Games, Play to Earn",,,https://miomi.game/,,"skale-nebula,etherlink",0.0,0.0,0.0,0.0,0.0,0.0,0.0,419242,0.0,2328886,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,2,0.0,12.946205983064255,0.0,0.2405680108912696,0.0,,5.554992104798661,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
PlayEmber,games,NFT Gaming,"Play 2 Earn, Metaverse, DAO Tooling, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Web3/mobile studio; no DAO governance disclosed,"NFT, Metaverse, Staking, Games, Play to Earn",EMBER,REWARD,https://playember.com/,,"immutablezkevm,near,ethereum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,386047,3106.17,2804519,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,3,0.0,12.863716993047463,0.0,0.23903519021201203,0.0,,7.2647087012721245,0.008046092833256054,0.0,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
SF Legends,games,Payments/RWA,"Play 2 Earn, DAO Tooling, Tokenized rewards",True,False,NONE,COMPANY_OWNED,CENTRALIZED,Traditional online shooter monetization; no blockchain governance model shown,"NFT, Games",,,https://hub.mythgames.net/,,core,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379848,832.85,379662,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0,0.0,1,0.0,12.847529084309764,0.0,0.2387343844770645,0.0,,0.9995103304479687,0.0021925875613403255,0.0,False,NONE,NONE,False,False,False,False,False,False,True,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
Alien Worlds,games,NFT marketplace,"Play 2 Earn, Metaverse, DAO Tooling, NFT Marketplace",True,True,HYBRID,MIXED,DECENTRALIZED,Multiple planetary DAOs with elected councils and on-chain processes; studio provides framework while DAOs govern resources,"collectibles-nfts, gaming, entertainment, dao, ethereum-ecosystem, binance-launchpool, metaverse, play-to-earn, animoca-brands-portfolio, bnb-chain-ecosystem, binance-ecosystem, binance-listing, Gaming (GameFi), NFT, BNB Chain Ecosystem, Binance Launchpool, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, Card Games, Gaming Governance Token, YZi Labs (Prev. Binance Labs) Portfolio, Wax Ecosystem, MMO",TLM,REWARD,https://alienworlds.io,,"bnb-chain,wax",0.0,79100.0,200.9217306,15824771.3,6138692431.0,6854359138.0,0.002588972988,375538,709315.61,231621028,1.42525919,0.98456177,-2.55639608,-25.57943492,-33.40056707,-44.77650015,78953.0,1425259.19,3,2.0,2,0.7,2,16.577087137265405,12.836117606311069,11.278480795900865,0.6888837206337486,13176.716243331668,0.00499849245846605,616.7712135656045,1.8887984970895089,42.13893480819518,True,REWARD,REWARD,False,False,True,False,False,False,False,False,False,True,False,5,True,1.0,True,True,Play 2 Earn,True,True,games::NFT marketplace,games::NFT marketplace::Play 2 Earn
KYO finance,defi,DEX,"Yield Optimizer, Farming, Analytics",True,False,SNAPSHOT_OFFCHAIN,MIXED,SEMI_DECENTRALIZED,DeFi protocol with community-facing governance via token-based voting; decisions are advisory and executed by a core multisig/team rather than binding on-chain governance.,"Farming, Exchanges, Yield, DeFi, research, analytics",KYO,UTILITY,https://app.kyo.finance,,soneium,5.0,,,0.0,0.0,0.0,,372494,3056940.97,939300,,,,,,,3536710.0,,2,2.0,1,0.4833333333333333,1,0.0,12.827978893892872,0.0,0.23837110040547704,589451.6666666666,,2.5216513554580744,8.20668512781414,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Yield Optimizer,False,False,,
1inch Network,defi,DEX,"AMM DEX, DEX Aggregator, Bridge, Aggregator",True,True,MULTISIG_WITH_COMMUNITY_INPUT,FOUNDATION_OWNED,SEMI_DECENTRALIZED,"Off-chain Snapshot with on-chain execution guarded by DAO multisig; strong, but not fully autonomous","Pools, Exchanges, DeFi, decentralized-exchange-dex-token, wallet, ethereum-ecosystem, amm, binance-labs-portfolio, avalanche-ecosystem, solana-ecosystem, blockchain-capital-portfolio, dragonfly-capital-portfolio, fabric-ventures-portfolio, alameda-research-portfolio, parafi-capital, spartan-group, bnb-chain-ecosystem, celsius-bankruptcy-estate, binance-ecosystem, binance-listing",1INCH,UTILITY,https://app.1inch.io,,"arbitrum,base,bnb-chain,aurora,ethereum,optimism,avalanche,kaia,fantom,zksync-era,polygon",1328.6,,,278594056.1,1397639117.0,1500000000.0,0.2350732197,363704,12769437322.0,1243080,-0.23100211,-10.14644932,-10.66777022,-12.60134755,-13.123799,28.68629488,4010423.0,-231002.11000000002,4,1.0,1,0.5166666666666666,11,19.44526628778311,12.804098378474754,0.0,0.601820701969632,668416.370943495,0.0,3.417834282823395,35109.42228295537,765.9911799155358,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,4,True,0.9,True,True,AMM DEX,True,True,defi::DEX,defi::DEX::AMM DEX
Candy Dreams,games,NFT Gaming,"Play 2 Earn, DAO Tooling",True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Telegram match “mining” game; no governance/DAO evidence,"Games, Play to Earn",,,https://www.mokoko.vip/,,sei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356235,68.27,661092,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,12.783348711547188,0.0,0.2375417768023565,0.0,,1.8557749799991579,0.00019164315690485212,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,3,True,0.8,True,False,Play 2 Earn,False,False,,
AtomicAssets,other,NFT marketplace,"NFT Tools, NFT Marketplace",True,False,MULTISIG_WITH_COMMUNITY_INPUT,MIXED,SEMI_DECENTRALIZED,"WAX NFT standard and marketplace infrastructure; protocol contracts are non-custodial, but upgrades and policies are executed via foundation/team multisigs with ecosystem input.",,,,https://atomicassets.io,,wax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330472,18244.96,3117999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4,2.0,1,0.6166666666666667,1,0.0,12.708280240534288,0.0,0.2361468451308037,0.0,,9.434986927788133,0.055208792272870316,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,False,False,3,True,0.8,True,False,NFT Tools,False,False,,
Chess Universe,games,NFT Gaming,Play 2 Earn,True,False,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,Blockchain-based chess/game ecosystem; no formal governance framework or DAO surfaced; ownership and operational control remain with the core team.,"Games, Play to Earn",,,https://chess-universe.io/,,immutablezkevm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329310,0.0,453985,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,1,0.0,12.704757871997256,0.0,0.23608139204024664,0.0,,1.3785946372718716,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,False,False,True,False,2,True,0.7,True,False,Play 2 Earn,False,False,,
QuickSwap,exchanges,DEX,"AMM DEX, Perpetuals, Derivatives, Farming",True,True,SNAPSHOT_OFFCHAIN,MIXED,SEMI_DECENTRALIZED,"Snapshot-based token voting; execution via team/multisig; protocol on Polygon with upgrade controls → semi (community votes, team executes)","Layer 2, Farming, Exchanges, Staking, DeFi, ethereum-ecosystem, polygon-ecosystem, dwf-labs-portfolio, base-ecosystem, manta-pacific-ecosystem, binance-ecosystem, binance-listing, xlayer-ecosystem, x-layer-ecosystem, Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Derivatives, Perpetuals, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem, DWF Labs Portfolio, Manta Network Ecosystem, Dogechain Ecosystem, Polygon zkEVM Ecosystem",QUICK,UTILITY,https://quickswap.exchange/,,"base,immutablezkevm,polygon,soneium",0.0,531601253.0,,9719667.509,712352362.2,941255321.4,0.01383434742,316853,1614665723.0,3437616,3.81576987,-2.95828278,-9.03138023,-26.85029219,-29.52169125,-42.27113046,531671235.0,3815769.87,2,2.0,1,0.4833333333333333,4,16.08966207184272,12.666196378942137,20.09140424371706,0.7861109030725422,88611890.93879615,54.693357823995505,10.849245549197892,5095.9458266136035,30.675636680100865,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,5,True,1.0,True,True,AMM DEX,True,True,exchanges::DEX,exchanges::DEX::AMM DEX
Galxe,social,Social Network,Social,True,True,SNAPSHOT_OFFCHAIN,FOUNDATION_OWNED,SEMI_DECENTRALIZED,G DAO votes on Snapshot; Galxe Foundation steers execution and treasury → semi,"Content Creation, NFT, ethereum-ecosystem, binance-launchpool, mvb, spartan-group, bnb-chain-ecosystem, dwf-labs-portfolio, binance-ecosystem",GAL,UTILITY,https://galxe.com/,,"abstract,arbitrum,avalanche,base,blast,bnb-chain,boba-eth,cronos,ethereum,fantom,gravity,injective,linea,mantle,opbnb,optimism,polygon,solana,soneium,ton,viction,zetachain,zksync-era",0.0,,,0.0,3553902.171,75804570.98,0.2984399743,301130,140472.35,474617,0.00292441,-10.39750674,-11.4926748,-25.45498487,-56.42022693,-58.77387499,,2924.4100000000003,2,1.0,1,0.3833333333333333,23,0.0,12.615300664998866,0.0,0.234419087085757,27.089878055,,1.5761199481951316,0.46648407664463853,0.0,True,UTILITY,UTILITY,False,True,False,False,False,False,False,False,False,False,True,3,True,0.8,True,False,Social,False,False,,
UXUY,defi,Yield Aggregator,"Yield Optimizer, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,CENTRALIZED,"Self-custodial wallet and trading app focused on UX abstraction; no DAO, Snapshot, or on-chain governance documented; roadmap and feature control remain with the core company team.","Staking, Yield, DeFi",UXUY,UTILITY,https://uxuy.com/,,"arbitrum,base,bnb-chain,ethereum,core,optimism,fantom,tron,zksync-era,opbnb,polygon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,297081,787.83,2834188,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,0.0,0,0.06666666666666667,11,0.0,12.60176347395392,0.0,0.2341675373168905,0.0,,9.540118688169219,0.0026519030163490768,0.0,True,UTILITY,UTILITY,False,True,False,False,True,False,False,False,False,False,False,3,True,0.8,True,False,Yield Optimizer,False,False,,
OpenPad AI,other,Social Network,"AI Launchpad, Social, Staking",True,True,TEAM_CONTROLLED,COMPANY_OWNED,SEMI_DECENTRALIZED,Early-stage platform; team controls roadmap and infra; DAO language but no binding on-chain process shown,"Pools, NFT, Social, Staking, DeFi, bnb-chain-ecosystem",,,https://openpad.io/homepage,,"arbitrum,bnb-chain,boba-eth,opbnb,zksync-era",0.0,,,0.0,0.0,1000000000.0,0.001085170109,293016,0.0,968813,1.23701367,-12.26468053,-21.96344503,-27.81451864,-79.16669818,-98.48669988,,1237013.6700000002,1,0.0,1,0.21666666666666667,5,0.0,12.587985906793897,0.0,0.2339115208491359,39.94934037666667,,3.3063484587872334,0.0,0.0,False,NONE,NONE,False,False,False,False,False,False,False,True,False,False,True,2,True,0.7,True,False,AI Launchpad,False,False,,
